ref:gid;ref:inspire;natural;name;species:pl;species;url:crfop;denotation;protected;leaf_type
96148;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96149;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96150;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96151;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96152;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96153;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96154;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96155;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96156;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96157;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96158;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96159;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96160;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96161;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96162;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96163;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96164;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96165;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96166;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96167;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96168;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96169;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96170;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96171;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96172;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96173;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96174;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96175;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96176;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96177;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96178;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96179;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96180;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96181;PL.ZIPOP.1393.PP.2001062.1675;tree;;Modrzew europejski ; Larix decidua;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1675;natural_monument;yes;needleleaved
96182;PL.ZIPOP.1393.PP.2001062.1831;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1831;natural_monument;yes;broadleaved
96183;PL.ZIPOP.1393.PP.2001062.1832;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1832;natural_monument;yes;broadleaved
96184;PL.ZIPOP.1393.PP.2001062.1878;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1878;natural_monument;yes;broadleaved
96185;PL.ZIPOP.1393.PP.2001062.1879;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1879;natural_monument;yes;broadleaved
96186;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96187;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96188;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96189;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96190;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96191;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96192;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96193;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96194;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96195;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96196;PL.ZIPOP.1393.PP.2001062.1880;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1880;natural_monument;yes;needleleaved
96197;PL.ZIPOP.1393.PP.2001062.1881;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1881;natural_monument;yes;broadleaved
96198;PL.ZIPOP.1393.PP.2001062.1884;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1884;natural_monument;yes;needleleaved
96199;PL.ZIPOP.1393.PP.2001062.1884;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1884;natural_monument;yes;needleleaved
96200;PL.ZIPOP.1393.PP.2001062.1902;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1902;natural_monument;yes;broadleaved
96201;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96202;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96203;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96204;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96205;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96206;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96207;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96208;PL.ZIPOP.1393.PP.2001062.1914;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1914;natural_monument;yes;broadleaved
96209;PL.ZIPOP.1393.PP.2001062.1915;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1915;natural_monument;yes;broadleaved
96210;PL.ZIPOP.1393.PP.2001062.1916;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1916;natural_monument;yes;broadleaved
96211;PL.ZIPOP.1393.PP.2001062.1917;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1917;natural_monument;yes;broadleaved
96212;PL.ZIPOP.1393.PP.2001062.1920;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1920;natural_monument;yes;broadleaved
96213;PL.ZIPOP.1393.PP.2001062.1921;tree;;Grusza pospolita ; Pyrus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1921;natural_monument;yes;broadleaved
96214;PL.ZIPOP.1393.PP.2001062.1922;tree;;Jabłoń dzika ; Malus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1922;natural_monument;yes;broadleaved
96215;PL.ZIPOP.1393.PP.2001062.1923;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1923;natural_monument;yes;needleleaved
96216;PL.ZIPOP.1393.PP.2001062.1924;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1924;natural_monument;yes;needleleaved
96217;PL.ZIPOP.1393.PP.2001062.1925;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1925;natural_monument;yes;broadleaved
96218;PL.ZIPOP.1393.PP.2001062.1926;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1926;natural_monument;yes;broadleaved
96219;PL.ZIPOP.1393.PP.2001062.1926;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1926;natural_monument;yes;broadleaved
96220;PL.ZIPOP.1393.PP.2001062.1927;tree;;Lipa drobnolistna ; Tilia cordata;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1927;natural_monument;yes;broadleaved
96221;PL.ZIPOP.1393.PP.2001062.1928;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.1928;natural_monument;yes;broadleaved
96222;PL.ZIPOP.1393.PP.2001062.2006;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2006;natural_monument;yes;broadleaved
96223;PL.ZIPOP.1393.PP.2001062.2006;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2006;natural_monument;yes;broadleaved
96224;PL.ZIPOP.1393.PP.2001062.2014;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2014;natural_monument;yes;needleleaved
96225;PL.ZIPOP.1393.PP.2001062.2016;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2016;natural_monument;yes;needleleaved
96226;PL.ZIPOP.1393.PP.2001062.2017;tree;Matka;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2017;natural_monument;yes;needleleaved
96227;PL.ZIPOP.1393.PP.2001062.2018;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2018;natural_monument;yes;needleleaved
96228;PL.ZIPOP.1393.PP.2001062.2019;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2019;natural_monument;yes;needleleaved
96229;PL.ZIPOP.1393.PP.2001062.2020;tree;;Wiąz pospolity; Ulmus minor;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2020;natural_monument;yes;broadleaved
96230;PL.ZIPOP.1393.PP.2001062.2024;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2024;natural_monument;yes;needleleaved
96231;PL.ZIPOP.1393.PP.2001062.2026;tree;Kołnierzykowata;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2026;natural_monument;yes;needleleaved
96232;PL.ZIPOP.1393.PP.2001062.2027;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2027;natural_monument;yes;needleleaved
96233;PL.ZIPOP.1393.PP.2001062.2028;tree;;Sosna zwyczajna; Pinus sylvestris;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2028;natural_monument;yes;needleleaved
96234;PL.ZIPOP.1393.PP.2001062.2029;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2029;natural_monument;yes;needleleaved
96235;PL.ZIPOP.1393.PP.2001062.2030;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2030;natural_monument;yes;needleleaved
96236;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96237;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96238;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96239;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96240;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96241;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96242;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96243;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96244;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96245;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96246;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96247;PL.ZIPOP.1393.PP.2001062.2048;tree;;Jałowiec pospolity ; Juniperus communis;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001062.2048;natural_monument;yes;broadleaved
96248;PL.ZIPOP.1393.PP.2001072.1652;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1652;natural_monument;yes;broadleaved
96249;PL.ZIPOP.1393.PP.2001072.1679;tree;;Brzoza brodawkowata; Betula pendula;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1679;natural_monument;yes;broadleaved
96250;PL.ZIPOP.1393.PP.2001072.1852;tree;;Dąb szypułkowy ; Quercus robur;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1852;natural_monument;yes;broadleaved
96251;PL.ZIPOP.1393.PP.2001072.1852;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1852;natural_monument;yes;broadleaved
96252;PL.ZIPOP.1393.PP.2001072.1852;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1852;natural_monument;yes;broadleaved
96253;PL.ZIPOP.1393.PP.2001072.1852;tree;;Jesion wyniosły ; Fraxinus excelsior;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2001072.1852;natural_monument;yes;broadleaved
